Date,units,demand,epidemic,promotion,discount,price,competitor_price,weather_Cloudy,weather_Rainy,weather_Snowy,weather_Sunny
2023-07-10,9972,12040,False,0.35,9.65,70.9676,73.6026,0.6,0.2,0.0,0.2
2023-07-11,9682,11555,False,0.35,8.4,70.5659,72.7032,0.2,0.6,0.0,0.2
2023-07-12,10385,11699,False,0.2,7.4,70.7142,72.9742,0.4,0.2,0.0,0.4
2023-07-13,10191,11933,False,0.35,9.8,70.85640000000001,72.5266,0.4,0.4,0.0,0.2
2023-07-14,10101,11494,False,0.25,8.5,69.45689999999999,71.696,0.6,0.4,0.0,0.0
2023-07-15,9346,11275,False,0.35,8.9,68.7776,69.9228,0.0,0.8,0.0,0.2
2023-07-16,9750,12025,False,0.35,9.75,70.7049,73.05810000000001,0.2,0.6,0.0,0.2
2023-07-17,11093,13144,False,0.4,9.2,72.7986,75.36399999999999,0.4,0.2,0.0,0.4
2023-07-18,9541,11005,False,0.3,8.7,68.04390000000001,70.36449999999999,0.2,0.6,0.0,0.2
2023-07-19,10093,11813,False,0.45,11.15,68.1592,70.0463,0.2,0.6,0.0,0.2
2023-07-20,9463,11036,False,0.3,8.45,70.0099,71.0087,0.2,0.8,0.0,0.0
2023-07-21,9884,11206,False,0.15,7.35,70.3196,72.8497,0.0,0.6,0.0,0.4
2023-07-22,10032,12101,False,0.6,12.35,68.6654,70.1642,0.4,0.4,0.0,0.2
2023-07-23,10260,11588,False,0.4,8.9,69.8774,71.0142,0.6,0.2,0.0,0.2
2023-07-24,9637,11439,False,0.25,8.6,69.2574,71.33269999999999,0.0,0.8,0.0,0.2
2023-07-25,10405,11908,False,0.3,8.55,71.5416,73.5919,0.0,0.6,0.0,0.4
2023-07-26,11188,13411,False,0.35,9.1,74.0269,76.2871,0.6,0.0,0.0,0.4
2023-07-27,10109,12255,False,0.4,10.35,69.7285,71.1644,0.8,0.2,0.0,0.0
2023-07-28,11134,13706,False,0.5,10.5,73.9332,74.5496,0.4,0.2,0.0,0.4
2023-07-29,9281,11242,False,0.0,5.45,72.2917,73.6176,0.6,0.2,0.0,0.2
2023-07-30,10254,11419,False,0.0,4.2,72.9266,74.4845,0.2,0.2,0.0,0.6
2023-07-31,8735,10390,False,0.0,5.55,70.375,72.4505,0.0,0.8,0.0,0.2
2023-08-01,10910,12992,False,0.55,11.85,70.2921,71.54220000000001,0.4,0.2,0.0,0.4
2023-08-02,10824,13062,False,0.4,10.15,72.00189999999999,74.0578,0.8,0.0,0.0,0.2
2023-08-03,10446,12267,False,0.4,10.4,70.9511,72.3873,0.2,0.6,0.0,0.2
2023-08-04,9793,11857,False,0.3,9.8,69.6641,72.0852,0.4,0.2,0.0,0.4
2023-08-05,10339,12217,False,0.45,10.75,69.7708,72.2621,0.6,0.2,0.0,0.2
2023-08-06,10220,12370,False,0.4,10.35,70.1983,72.4349,0.8,0.2,0.0,0.0
2023-08-07,9164,11004,False,0.1,6.5,69.9733,72.7535,0.8,0.0,0.0,0.2
2023-08-08,11164,13073,False,0.45,10.35,71.3958,72.3781,0.8,0.0,0.0,0.2
2023-08-09,10456,12102,False,0.5,11.55,69.7207,72.12010000000001,0.4,0.2,0.0,0.4
2023-08-10,11856,13936,False,0.5,11.2,72.6434,74.9546,0.6,0.0,0.0,0.4
2023-08-11,10770,12998,False,0.5,11.0,71.8968,73.015,0.4,0.2,0.0,0.4
2023-08-12,9809,11614,False,0.3,8.25,70.9095,73.0386,0.0,0.6,0.0,0.4
2023-08-13,10003,11547,False,0.4,10.25,70.0182,70.9102,0.2,0.4,0.0,0.4
2023-08-14,9925,11887,False,0.25,7.2,71.6796,73.07260000000001,0.0,0.6,0.0,0.4
2023-08-15,10561,12220,False,0.2,7.05,72.5279,75.6156,0.0,0.0,0.0,1.0
2023-08-16,10356,12474,False,0.25,8.2,72.4609,73.5281,0.4,0.4,0.0,0.2
2023-08-17,10352,12113,False,0.35,8.75,71.0887,72.0887,0.6,0.2,0.0,0.2
2023-08-18,10447,11682,False,0.45,10.7,69.19,69.9471,0.6,0.2,0.0,0.2
2023-08-19,9694,11596,False,0.25,7.75,70.5486,72.3952,0.6,0.2,0.0,0.2
2023-08-20,9980,12130,False,0.25,8.5,71.0286,71.5916,0.6,0.4,0.0,0.0
2023-08-21,9783,11657,False,0.55,12.2,66.3679,69.3546,0.4,0.4,0.0,0.2
2023-08-22,10477,12319,False,0.45,10.5,69.6373,73.2375,0.6,0.2,0.0,0.2
2023-08-23,10046,11849,False,0.4,10.4,70.1949,71.9616,0.2,0.6,0.0,0.2
2023-08-24,10042,11440,False,0.2,7.75,70.8075,71.0478,0.8,0.0,0.0,0.2
2023-08-25,9899,10902,False,0.25,8.6,69.2379,70.01480000000001,0.2,0.6,0.0,0.2
2023-08-26,9740,11727,False,0.3,9.0,69.8681,70.5658,0.2,0.4,0.0,0.4
2023-08-27,10778,13136,False,0.4,10.35,72.5271,74.66159999999999,0.2,0.2,0.0,0.6
2023-08-28,9533,11091,False,0.2,7.65,69.94409999999999,72.4199,0.4,0.6,0.0,0.0
2023-08-29,9122,10332,False,0.0,5.0,69.7889,71.7028,0.4,0.6,0.0,0.0
2023-08-30,10322,12047,False,0.0,5.2,73.498,74.4417,0.4,0.0,0.0,0.6
2023-08-31,9051,10703,False,0.0,4.75,70.7624,74.413,0.4,0.4,0.0,0.2
2023-09-01,9532,11096,False,0.35,9.55,68.79260000000001,71.3587,0.6,0.0,0.0,0.4
2023-09-02,8417,9745,False,0.35,9.95,65.73949999999999,67.3396,0.0,0.6,0.2,0.2
2023-09-03,9007,11039,False,0.35,9.25,68.998,71.7116,0.4,0.2,0.4,0.0
2023-09-04,9009,10748,False,0.3,8.45,69.6088,70.5679,0.4,0.4,0.0,0.2
2023-09-05,10209,12272,False,0.45,10.85,69.69720000000001,72.8597,0.2,0.0,0.0,0.8
2023-09-06,9316,10843,False,0.3,8.1,68.5544,69.738,0.2,0.0,0.4,0.4
2023-09-07,9192,10580,False,0.5,11.3,66.131,69.3331,0.2,0.8,0.0,0.0
2023-09-08,8960,9754,False,0.25,8.1,66.9205,68.8293,0.0,0.6,0.2,0.2
2023-09-09,9126,10666,False,0.45,9.8,68.32130000000001,69.5651,0.2,0.6,0.0,0.2
2023-09-10,9407,10707,False,0.45,10.75,67.6441,69.3062,0.4,0.4,0.2,0.0
2023-09-11,10243,11462,False,0.3,8.4,70.6006,71.40140000000001,0.2,0.2,0.0,0.6
2023-09-12,8738,10163,False,0.15,7.3,69.0466,69.5975,0.6,0.4,0.0,0.0
2023-09-13,8985,11136,False,0.4,10.1,67.67569999999999,70.8858,0.0,0.4,0.4,0.2
2023-09-14,9470,10798,False,0.35,9.75,68.8003,71.09609999999999,0.2,0.2,0.0,0.6
2023-09-15,9386,10891,False,0.5,11.05,67.1964,68.6846,0.8,0.2,0.0,0.0
2023-09-16,8957,10179,False,0.35,8.9,67.9435,68.8115,0.0,0.6,0.2,0.2
2023-09-17,9660,10944,False,0.35,8.8,69.50970000000001,72.1953,1.0,0.0,0.0,0.0
2023-09-18,9173,10400,False,0.4,10.2,67.09,69.0359,0.2,0.8,0.0,0.0
2023-09-19,9438,10923,False,0.35,8.2,69.64309999999999,71.6891,0.4,0.2,0.2,0.2
2023-09-20,8596,10327,False,0.15,6.55,69.9007,70.7912,0.0,0.4,0.2,0.4
2023-09-21,8888,10494,False,0.2,7.85,68.9747,71.00569999999999,0.2,0.4,0.0,0.4
2023-09-22,9732,11195,False,0.6,12.35,66.90100000000001,69.0489,0.2,0.2,0.4,0.2
2023-09-23,10911,11964,False,0.45,10.0,71.2031,73.5145,0.4,0.0,0.0,0.6
2023-09-24,8479,10261,False,0.35,8.9,67.1421,68.405,0.0,0.4,0.4,0.2
2023-09-25,9386,10739,False,0.3,8.3,69.3045,71.7875,0.2,0.0,0.4,0.4
2023-09-26,8860,10070,False,0.2,7.85,67.8435,69.95020000000001,0.6,0.2,0.2,0.0
2023-09-27,9144,10686,False,0.35,9.0,68.1437,69.08449999999999,0.4,0.2,0.4,0.0
2023-09-28,9341,10866,False,0.5,10.9,68.1654,70.0014,0.4,0.2,0.2,0.2
2023-09-29,8721,10336,False,0.0,4.9,70.3843,71.1341,0.4,0.2,0.0,0.4
2023-09-30,7723,9041,False,0.0,4.4,68.1715,71.9484,0.0,0.2,0.6,0.2
2023-10-01,9429,10647,False,0.25,7.95,69.5817,70.3201,0.0,0.6,0.0,0.4
2023-10-02,10394,12369,False,0.55,12.15,69.0881,71.9486,0.2,0.2,0.0,0.6
2023-10-03,8685,9897,False,0.3,7.9,67.49810000000001,69.555,0.4,0.4,0.2,0.0
2023-10-04,9141,10547,False,0.3,8.35,68.6944,71.0767,0.6,0.4,0.0,0.0
2023-10-05,9259,10346,False,0.25,7.15,68.6875,71.47970000000001,0.0,0.0,0.6,0.4
2023-10-06,9354,10798,False,0.25,8.25,69.4946,71.1124,0.6,0.2,0.0,0.2
2023-10-07,5501,6534,True,0.4,9.95,58.9217,60.6338,0.0,0.8,0.2,0.0
2023-10-08,6050,7036,True,0.45,10.0,59.3813,60.7993,0.4,0.4,0.0,0.2
2023-10-09,6131,6819,True,0.35,9.75,59.343999999999994,60.336099999999995,0.6,0.2,0.0,0.2
2023-10-10,5614,6423,True,0.35,9.5,58.8696,62.708,0.4,0.4,0.2,0.0
2023-10-11,5770,6792,True,0.25,7.8,60.4379,62.1351,0.0,0.4,0.2,0.4
2023-10-12,6613,7446,True,0.55,11.15,60.2308,62.3865,0.2,0.6,0.0,0.2
2023-10-13,5858,6855,True,0.35,9.3,60.0257,60.346000000000004,0.2,0.2,0.4,0.2
2023-10-14,5805,6704,True,0.4,10.4,59.570100000000004,61.676899999999996,0.0,0.8,0.0,0.2
2023-10-15,5847,6942,True,0.15,6.6,61.77270000000001,63.9238,0.4,0.4,0.0,0.2
2023-10-16,5509,6348,True,0.2,6.9,61.111000000000004,63.3498,0.4,0.4,0.2,0.0
2023-10-17,6904,7726,True,0.45,11.3,61.408699999999996,61.9626,0.4,0.0,0.2,0.4
2023-10-18,5991,6990,True,0.6,12.4,58.4155,60.1445,0.4,0.4,0.2,0.0
2023-10-19,6461,7256,True,0.55,11.25,59.953199999999995,60.3212,0.0,0.2,0.4,0.4
2023-10-20,5932,6584,True,0.3,8.65,59.324600000000004,62.0443,0.0,0.0,0.6,0.4
2023-10-21,6096,7074,True,0.4,9.35,60.5105,61.7452,0.4,0.0,0.2,0.4
2023-10-22,5854,6491,True,0.3,9.95,58.845,60.4537,0.4,0.0,0.4,0.2
2023-10-23,6466,7341,True,0.55,11.75,60.472300000000004,62.055,0.4,0.0,0.4,0.2
2023-10-24,5117,5859,True,0.15,6.75,60.728699999999996,60.6278,0.0,0.0,0.8,0.2
2023-10-25,9648,11583,False,0.4,9.75,69.8844,71.6916,0.6,0.0,0.2,0.2
2023-10-26,8793,11402,False,0.4,11.1,67.8567,69.237,0.6,0.0,0.0,0.4
2023-10-27,8842,10899,False,0.15,7.05,71.0065,71.5835,0.2,0.0,0.0,0.8
2023-10-28,9825,12170,False,0.4,10.35,69.76989999999999,72.33,0.0,0.0,0.4,0.6
2023-10-29,8376,9843,False,0.0,5.0,69.0622,70.2366,0.4,0.0,0.2,0.4
2023-10-30,8096,9452,False,0.0,4.6,68.734,70.3374,0.4,0.4,0.2,0.0
2023-10-31,7913,9417,False,0.0,4.55,69.1675,72.4683,0.0,0.6,0.0,0.4
2023-11-01,9548,11037,False,0.4,10.0,69.3189,70.42399999999999,0.2,0.8,0.0,0.0
2023-11-02,10028,11849,False,0.4,10.15,69.9682,71.6515,0.2,0.0,0.0,0.8
2023-11-03,9426,10628,False,0.5,11.45,65.7741,68.67779999999999,0.4,0.6,0.0,0.0
2023-11-04,9049,10763,False,0.4,10.5,67.2454,67.77680000000001,0.2,0.0,0.6,0.2
2023-11-05,9015,10618,False,0.4,10.15,68.1031,69.5943,0.4,0.0,0.6,0.0
2023-11-06,8009,9587,False,0.1,6.05,68.7025,69.0878,0.0,0.2,0.8,0.0
2023-11-07,9219,10765,False,0.25,8.2,69.1847,72.1867,0.2,0.0,0.4,0.4
2023-11-08,9449,11283,False,0.5,11.75,67.044,69.1014,0.2,0.0,0.4,0.4
2023-11-09,9277,10701,False,0.35,9.45,68.3133,68.4388,0.2,0.6,0.2,0.0
2023-11-10,9052,10396,False,0.35,9.35,67.29390000000001,69.4032,0.2,0.6,0.0,0.2
2023-11-11,9641,11353,False,0.3,8.4,69.9292,71.9193,0.0,0.4,0.2,0.4
2023-11-12,9460,11309,False,0.45,11.45,67.8176,69.6737,0.2,0.4,0.0,0.4
2023-11-13,9078,10543,False,0.35,9.6,67.459,68.8208,0.4,0.0,0.4,0.2
2023-11-14,9093,10239,False,0.35,9.45,67.01010000000001,70.0016,0.2,0.4,0.4,0.0
2023-11-15,9512,11353,False,0.5,11.1,68.4144,70.5557,0.0,0.2,0.4,0.4
2023-11-16,8987,10298,False,0.15,6.05,70.548,71.93,0.8,0.0,0.2,0.0
2023-11-17,8605,9934,False,0.3,7.95,68.2971,68.8629,0.2,0.0,0.6,0.2
2023-11-18,9714,11587,False,0.6,12.85,68.0936,69.9048,0.0,0.0,0.4,0.6
2023-11-19,9362,11272,False,0.35,8.95,69.6901,71.16890000000001,0.4,0.0,0.0,0.6
2023-11-20,8715,9817,False,0.3,9.05,68.438,67.2335,0.2,0.8,0.0,0.0
2023-11-21,9086,10578,False,0.4,10.3,67.2335,68.4448,0.2,0.2,0.2,0.4
2023-11-22,9483,11307,False,0.35,9.95,69.9887,70.89529999999999,0.4,0.0,0.2,0.4
2023-11-23,9376,11080,False,0.5,11.2,67.6872,70.1397,0.4,0.6,0.0,0.0
2023-11-24,8838,10316,False,0.2,7.7,68.0234,69.1592,0.8,0.0,0.2,0.0
2023-11-25,8591,10158,False,0.35,9.7,66.97489999999999,69.7319,0.0,0.4,0.6,0.0
2023-11-26,9044,10354,False,0.4,9.6,67.44810000000001,67.7049,0.0,0.2,0.4,0.4
2023-11-27,9540,11318,False,0.25,8.35,70.5692,72.3612,0.2,0.2,0.0,0.6
2023-11-28,8404,9905,False,0.25,8.15,67.1805,70.2849,0.2,0.6,0.2,0.0
2023-11-29,9197,10610,False,0.0,4.8,72.2179,74.2458,0.0,0.2,0.0,0.8
2023-11-30,8776,9890,False,0.0,4.85,70.34859999999999,72.1758,0.6,0.4,0.0,0.0
2023-12-01,9466,11626,False,0.4,10.5,70.12010000000001,70.7152,0.4,0.0,0.2,0.4
2023-12-02,10362,11816,False,0.45,10.3,69.9996,71.8848,0.8,0.0,0.2,0.0
2023-12-03,9483,11143,False,0.35,9.05,68.9557,71.04230000000001,0.4,0.0,0.4,0.2
2023-12-04,9687,11150,False,0.4,10.5,68.9497,70.9892,0.4,0.0,0.2,0.4
2023-12-05,9129,10942,False,0.35,8.9,69.5487,71.6241,0.4,0.0,0.2,0.4
2023-12-06,11327,12701,False,0.55,11.55,71.1732,72.1443,0.0,0.0,0.0,1.0
2023-12-07,9915,11461,False,0.2,7.05,71.6854,72.6206,0.6,0.0,0.0,0.4
2023-12-08,9430,10967,False,0.3,8.9,69.9511,72.0195,0.6,0.0,0.4,0.0
2023-12-09,8769,10302,False,0.35,9.95,66.9636,69.1942,0.0,0.0,0.6,0.4
2023-12-10,9624,10770,False,0.35,9.75,67.93260000000001,69.60600000000001,0.2,0.0,0.8,0.0
2023-12-11,8767,9679,False,0.4,11.0,65.1093,67.8985,0.0,0.0,1.0,0.0
2023-12-12,9584,11853,False,0.55,11.85,69.14659999999999,71.09649999999999,0.0,0.0,0.6,0.4
2023-12-13,10508,11992,False,0.25,8.55,71.7624,73.2611,0.2,0.0,0.0,0.8
2023-12-14,9745,11385,False,0.2,7.3,70.7266,73.2162,0.4,0.0,0.0,0.6
2023-12-15,9090,10994,False,0.4,10.3,68.0278,70.6499,0.0,0.0,0.8,0.2
2023-12-16,9161,10445,False,0.4,10.45,66.4388,69.0341,0.4,0.0,0.4,0.2
2023-12-17,9184,11106,False,0.5,10.95,68.2968,69.9738,0.8,0.0,0.2,0.0
2023-12-18,10282,11890,False,0.35,9.35,71.1565,73.67479999999999,0.4,0.0,0.2,0.4
2023-12-19,9249,11331,False,0.3,7.9,71.0602,72.1013,0.2,0.0,0.2,0.6
2023-12-20,8916,10632,False,0.25,8.0,70.1065,71.66810000000001,0.0,0.0,0.8,0.2
2023-12-21,10693,12396,False,0.3,9.35,71.8096,74.9497,0.2,0.0,0.0,0.8
2023-12-22,9783,11691,False,0.5,10.75,68.7184,70.2542,0.2,0.0,0.4,0.4
2023-12-23,9588,11032,False,0.4,9.6,67.774,68.3884,0.2,0.0,0.8,0.0
2023-12-24,10491,11920,False,0.35,9.25,70.0927,72.7585,0.4,0.0,0.2,0.4
2023-12-25,8639,9871,False,0.25,8.1,67.46560000000001,71.2664,0.2,0.0,0.8,0.0
2023-12-26,9687,11544,False,0.25,8.0,70.8887,72.40180000000001,0.2,0.0,0.4,0.4
2023-12-27,6136,7180,True,0.4,10.4,60.786899999999996,61.739399999999996,0.2,0.0,0.6,0.2
2023-12-28,6029,7006,True,0.25,7.6,61.3142,64.259,0.2,0.0,0.4,0.4
2023-12-29,6267,6941,True,0.0,4.1,64.1279,65.3545,0.0,0.0,0.4,0.6
2023-12-30,5316,6223,True,0.0,4.95,61.8922,62.9561,0.4,0.0,0.4,0.2
2023-12-31,5783,6400,True,0.0,4.8,62.2768,64.02590000000001,0.4,0.0,0.2,0.4
2024-01-01,6030,6934,True,0.35,8.95,60.3975,61.8564,0.8,0.0,0.0,0.2
2024-01-02,6106,7175,True,0.25,7.5,61.930699999999995,63.8737,0.4,0.0,0.2,0.4
2024-01-03,6268,7110,True,0.4,10.3,60.2612,62.038000000000004,0.6,0.0,0.4,0.0
2024-01-04,5661,6430,True,0.35,9.0,59.5479,63.037600000000005,0.2,0.0,0.6,0.2
2024-01-05,6598,7707,True,0.55,12.25,59.7922,61.8054,0.2,0.0,0.0,0.8
2024-01-06,6655,7302,True,0.25,9.0,61.093,62.8319,0.8,0.0,0.0,0.2
2024-01-07,6003,6946,True,0.35,8.45,60.973800000000004,62.0565,0.2,0.0,0.6,0.2
2024-01-08,5620,7143,True,0.4,9.6,61.2001,62.4079,0.4,0.0,0.2,0.4
2024-01-09,8533,10083,False,0.4,9.5,66.1692,69.0892,0.2,0.0,0.8,0.0
2024-01-10,8277,10060,False,0.3,8.2,67.3651,69.2322,0.4,0.0,0.6,0.0
2024-01-11,9323,11324,False,0.4,11.05,68.2043,70.6737,0.0,0.0,0.6,0.4
2024-01-12,8508,10648,False,0.25,8.8,68.95609999999999,69.2044,0.6,0.0,0.2,0.2
2024-01-13,9926,11844,False,0.4,10.75,69.8462,71.47149999999999,0.6,0.0,0.0,0.4
2024-01-14,8990,10186,False,0.15,6.55,69.2188,71.7344,0.6,0.0,0.4,0.0
2024-01-15,8671,10523,False,0.15,7.6,68.2943,70.7851,0.8,0.0,0.0,0.2
2024-01-16,9078,10437,False,0.55,12.3,65.9708,67.2461,0.2,0.0,0.8,0.0
2024-01-17,8736,10122,False,0.35,10.1,66.807,67.9523,0.6,0.0,0.4,0.0
2024-01-18,9429,11301,False,0.3,8.75,69.7633,71.47019999999999,0.2,0.0,0.2,0.6
2024-01-19,7990,9017,False,0.25,7.5,66.1842,67.817,0.0,0.0,0.8,0.2
2024-01-20,10914,12846,False,0.45,10.25,73.1811,74.824,0.0,0.0,0.0,1.0
2024-01-21,8563,10348,False,0.45,11.3,66.6865,68.8057,0.4,0.0,0.6,0.0
2024-01-22,9639,11927,False,0.4,9.8,70.5339,72.1713,0.2,0.0,0.2,0.6
2024-01-23,8370,9479,False,0.25,8.3,66.25399999999999,68.7106,0.4,0.0,0.6,0.0
2024-01-24,10051,11386,False,0.55,12.85,67.09909999999999,68.7761,0.4,0.0,0.4,0.2
2024-01-25,10028,11794,False,0.3,8.25,71.1391,72.8876,0.2,0.0,0.0,0.8
2024-01-26,9184,11182,False,0.3,8.85,70.8404,72.6634,0.4,0.0,0.2,0.4
2024-01-27,9598,11540,False,0.55,11.65,67.4838,70.9084,0.2,0.0,0.6,0.2
2024-01-28,9942,11440,False,0.35,9.25,69.90100000000001,72.1593,0.8,0.0,0.0,0.2
2024-01-29,8802,10268,False,0.0,5.1,71.0631,70.1859,0.4,0.0,0.4,0.2
2024-01-30,8425,9657,False,0.0,4.85,70.1447,70.391,0.0,0.0,0.8,0.2
